pid,pid_name
19260086,1950 HID Touchscreen
19260087,1950 HID Touchscreen
192F0000,Mouse
192F0416,ADNS-5700 Optical Mouse Controller (3-button)
192F0616,ADNS-5700 Optical Mouse Controller (5-button)
19340602,F71610 or F71612 Consumer Infrared Receiver/Transceiver
19340702,Integrated Consumer Infrared Receiver/Transceiver
19345168,F71610A or F71612A Consumer Infrared Receiver/Transceiver
19418021,WH1080 Weather Station / USB Missile Launcher
19432250,Model 2250 MPEG and JPEG Capture Card
19432253,Model 2253 Audio/Video Codec Card
19432255,Model 2255 4 Channel Capture Card
19432257,Model 2257 4 Channel Capture Card
1943A250,Model 2250 MPEG and JPEG Capture Card (cold)
1943A253,Model 2253 Audio/Video Codec Card (cold)
19490002,Amazon Kindle
19490004,Amazon Kindle 3/4/Paperwhite
19490006,Kindle Fire
19490008,Amazon Kindle Fire HD 8.9
194F0101,AudioBox 22 VSL
194F0102,AudioBox 44 VSL
194F0103,AudioBox 1818 VSL
194F0301,AudioBox
195D7002,Libra-Q11 IR remote
195D7006,Libra-Q26 / 1.0 Remote
195D7777,Scorpius wireless keyboard
195D7779,Scorpius-P20MT
19650016,HomePatrol-1
19700000,Z Mate 16GB
19766025,Flash Drive 512 MB
19770111,TL203 MP3 Player and Voice Recorder
197D0222,BCL 508i
198F0210,BCS200 WiMAX Adapter
198F0220,BCSM250 WiMAX Adapter
19953202,REC-ADPT-USB (recorder)
19953203,REC-A-ADPT-USB (recorder)
199B3065,3DM-GX3-25 Orientation Sensor
199E8101,DFx 21BU04 Camera
19AB1000,ProScope HR
19AF6611,Celestia VoIP Phone
19B20010,BX32 Batupo
19B20011,BX32P Barlino
19B20012,BX40 Bagero
19B20013,BX48 Batego
19B40002,SkyScout Personal Planetarium
19B40101,Handheld Digital Microscope 44302
19B98D20,Drobo Elite
19C26A11,MDM166A Fluorescent Display
19CA0001,Sandio 3D HID Mouse
19D20001,CDMA Wireless Modem
19D20002,MF632/ONDA ET502HS/MT505UP
19D20007,TU25 WiMAX Adapter [Beceem BCS200]
19D20031,MF110/MF627/MF636
19D20063,K3565-Z HSDPA
19D20064,MF627 AU
19D20083,MF190
19D20103,MF112
19D20104,K4505-Z
19D20146,MF 195E (HSPA+ Modem)
19D20167,MF820 4G LTE
19D20172,AX226 WIMAX MODEM (After Modeswitch)
19D20325,LTE4G O2 ZTE MF821D LTE/UMTS/GSM Modem/Networkcard
19D20326,LTE4G O2 ZTE MF821D LTE/UMTS/GSM Modem/Networkcard
19D21008,K3570-Z
19D21010,K3571-Z
19D21017,K5006-Z vodafone LTE/UMTS/GSM Modem/Networkcard
19D21018,K5006-Z vodafone LTE/UMTS/GSM Modem/Networkcard
19D21203,MF691 [ T-Mobile webConnect Rocket 2.0]
19D21217,MF652
19D21218,MF652
19D22000,MF627/MF628/MF628+/MF636+ HSDPA/HSUPA
19D2FFF2,Gobi Wireless Modem (QDL mode)
19D2FFF3,Gobi Wireless Modem
19F70001,Podcaster
19FA0703,Steering Wheel
19FF0102,1.3MP Webcam
19FF0201,Rocketfish Wireless 2.4G Laser Mouse
1A0ABADD,USB OTG Compliance test device
1A1D0407,Mimi WiFi speakers
1A2C0021,Keyboard
1A2C0024,Multimedia Keyboard
1A320304,802.11n Wireless LAN Card
1A340802,Gamepad
1A400101,4-Port HUB
1A400201,FE 2.1 7-port Hub
1A440001,Digipass 905 SmartCard Reader
1A613410,CoPilot System Cable
1A721008,E-861 PiezoWalk NEXACT Controller
1A7C0068,VerticalMouse 3
1A7C0168,VerticalMouse 3 Wireless
1A7C0191,VerticalMouse 4
1A812203,Laser Gaming mouse
1A812204,Optical Mouse
1A812205,Laser Mouse
1A865512,CH341 in EPP/MEM/I2C mode, EPP/I2C adapter
1A865523,CH341 in serial mode, usb to serial port converter
1A865584,CH341 in parallel mode, usb to printer port converter
1A867523,HL-340 USB-Serial adapter
1A86752D,CH345 MIDI adapter
1A867584,CH340S
1A86E008,HID-based serial adapater
1A8D1002,BandLuxe 3.5G HSDPA Adapter
1A8D1009,BandLuxe 3.5G HSPA Adapter
1A8D100D,4G LTE adapter
1AAD0001,Touchscreen
1AB10588,DS1000 SERIES
1AD40002,KM290-HRS
1AE70381,VS-DVB-T 380U (af9015 based)
1AE72001,SpeedLink Snappy Mic webcam (SL-6825-SBK)
1AE79003,SpeedLink Vicious And Devine Laplace webcam, white (VD-1504-SWT)
1AE79004,SpeedLink Vicious And Devine Laplace webcam, black (VD-1504-SBK)
1AFE0001,PQ Box 100
1B040630,ME-630
1B040940,ME-94
1B040950,ME-95
1B040960,ME-96
1B041000,ME-1000
1B04100A,ME-1000
1B04100B,ME-1000
1B041400,ME-1400
1B04140A,ME-1400A
1B04140B,ME-1400B
1B04140C,ME-1400C
1B04140D,ME-1400D
1B04140E,ME-1400E
1B0414EA,ME-1400EA
1B0414EB,ME-1400EB
1B041604,ME-1600/4U
1B041608,ME-1600/8U
1B04160C,ME-1600/12U
1B04160F,ME-1600/16U
1B04168F,ME-1600/16U8I
1B044610,ME-4610
1B044650,ME-4650
1B044660,ME-4660
1B044661,ME-4660I
1B044662,ME-4660
1B044663,ME-4660I
1B044670,ME-4670
1B044671,ME-4670I
1B044672,ME-4670S
1B044673,ME-4670IS
1B044680,ME-4680
1B044681,ME-4680I
1B044682,ME-4680S
1B044683,ME-4680IS
1B046004,ME-6000/4
1B046008,ME-6000/8
1B04600F,ME-6000/16
1B046014,ME-6000I/4
1B046018,ME-6000I/8
1B04601F,ME-6000I/16
1B046034,ME-6000ISLE/4
1B046038,ME-6000ISLE/8
1B04603F,ME-6000ISLE/16
1B046044,ME-6000/4/DIO
1B046048,ME-6000/8/DIO
1B04604F,ME-6000/16/DIO
1B046054,ME-6000I/4/DIO
1B046058,ME-6000I/8/DIO
1B04605F,ME-6000I/16/DIO
1B046074,ME-6000ISLE/4/DIO
1B046078,ME-6000ISLE/8/DIO
1B04607F,ME-6000ISLE/16/DIO
1B046104,ME-6100/4
1B046108,ME-6100/8
1B04610F,ME-6100/16
1B046114,ME-6100I/4
1B046118,ME-6100I/8
1B04611F,ME-6100I/16
1B046134,ME-6100ISLE/4
1B046138,ME-6100ISLE/8
1B04613F,ME-6100ISLE/16
1B046144,ME-6100/4/DIO
1B046148,ME-6100/8/DIO
1B04614F,ME-6100/16/DIO
1B046154,ME-6100I/4/DIO
1B046158,ME-6100I/8/DIO
1B04615F,ME-6100I/16/DIO
1B046174,ME-6100ISLE/4/DIO
1B046178,ME-6100ISLE/8/DIO
1B04617F,ME-6100ISLE/16/DIO
1B046259,ME-6200I/9/DIO
1B046359,ME-6300I/9/DIO
1B04810A,ME-8100A
1B04810B,ME-8100B
1B04820A,ME-8200A
1B04820B,ME-8200B
1B0E1078,BLUDRIVE II CCID
1B0E1079,BLUDRIVE II CCID
1B0E1080,WRITECHIP II CCID
1B1C0890,Flash Padlock
1B1C0A00,SP2500 Speakers
1B1C0A60,Vengeance K60 Keyboard
1B1C1A01,Flash Voyager GT
1B1C1A0A,Survivor Stealth Flash Drive
1B1C1A90,Flash Voyager GT
1B320064,Pleo robotic dinosaur
1B3B2933,PC Camera/Webcam controller
1B3B2935,PC Camera/Webcam controller
1B3B2936,PC Camera/Webcam controller
1B3B2937,PC Camera/Webcam controller
1B3B2938,PC Camera/Webcam controller
1B3B2939,PC Camera/Webcam controller
1B3B2950,PC Camera/Webcam controller
1B3B2951,PC Camera/Webcam controller
1B3B2952,PC Camera/Webcam controller
1B3B2953,PC Camera/Webcam controller
1B3B2955,PC Camera/Webcam controller
1B3B2956,PC Camera/Webcam controller
1B3B2957,PC Camera/Webcam controller
1B3B2958,PC Camera/Webcam controller
1B3B2959,PC Camera/Webcam controller
1B3B2960,PC Camera/Webcam controller
1B3B2961,PC Camera/Webcam controller
1B3B2962,PC Camera/Webcam controller
1B3B2963,PC Camera/Webcam controller
1B3B2965,PC Camera/Webcam controller
1B3B2966,PC Camera/Webcam controller
1B3B2967,PC Camera/Webcam controller
1B3B2968,PC Camera/Webcam controller
1B3B2969,PC Camera/Webcam controller
1B3F0C52,808 Camera #9 (mass storage mode)
1B3F2002,808 Camera #9 (web-cam mode)
1B470001,CHUSB Duo Charger (NiMH AA/AAA USB smart charger)
1B731000,xHC1 Controller
1B753072,AirLive WN-360USB adapter
1B758171,WN-370USB 802.11bgn Wireless Adapter [Realtek RTL8188SU]
1B758187,AirLive WL-1600USB 802.11g Adapter [Realtek RTL8187L]
1B759170,AirLive X.USB 802.11abgn [Atheros AR9170+AR9104]
1B75A200,AirLive WN-200USB wireless 11b/g/n dongle
1B80C810,MC810 [af9015]
1B80D393,DVB-T receiver [RTL2832U]
1B80D396,UB396-T [RTL2832U]
1B80D397,DVB-T receiver [RTL2832U]
1B80D398,DVB-T receiver [RTL2832U]
1B80D700,FM Radio SnapMusic Mobile 700 (FM700)
1B80E297,Conceptronic DVB-T CTVDIGRCU V3.0
1B80E383,DVB-T UB383-T [af9015]
1B80E385,DVB-T UB385-T [af9015]
1B80E386,DVB-T UB385-T [af9015]
1B80E399,DVB-T KWorld PlusTV 399U [af9015]
1B80E39A,DVB-T395U [af9015]
1B80E39B,DVB-T395U [af9015]
1B80E401,Sveon STV22 DVB-T [af9015]
1B80E409,IT9137FN Dual DVB-T [KWorld UB499-2T]
1B960001,Duosense Transparent Electromagnetic Digitizer
1BA40001,InSight USB Link
1BAD0002,Guitar for Xbox 360
1BAD0003,Drum Kit for Xbox 360
1BAE0002,VR920 Immersive Eyewear
1BC70020,HE863
1BC70021,HE910
1BC71003,UC864-E
1BC71004,UC864-G
1BC71005,CC864-DUAL
1BC71006,CC864-SINGLE
1BC71010,DE910-DUAL
1BCF0007,Optical Mouse
1BCF053A,Targa Silvercrest OMC807-C optische Funkmaus
1BCF05C5,SPRF2413A [2.4GHz Wireless Keyboard/Mouse Receiver]
1BCF05CF,Micro keyboard & mouse receiver
1BCF0C31,SPIF30x Serial-ATA bridge
1BCF2885,ASUS Webcam
1BCF2888,HP Universal Camera
1BFD1268,Touch Screen
1BFD1368,Touch Screen
1BFD1568,Capacitive Touch Screen
1BFD1668,IR Touch Screen
1BFD1688,Resistive Touch Screen
1BFD2968,Touch Screen
1BFD5968,Touch Screen
1BFD6968,Touch Screen
1C0C0102,Plug Computer
1C347241,Prox'N'Roll RFID Scanner
1C400533,TiltStick
1C400534,i2c-tiny-usb interface
1C400535,glcd2usb interface
1C400536,Swiss ColorPAL
1C4F0002,Keyboard TRACER Gamma Ivory
1C4F0003,HID controller
1C4F000E,Genius KB-120 Keyboard
1C4F0026,Keyboard
1C4F3000,Micro USB Web Camera
1C4F3002,WebCam SiGma Micro
1C6BA222,DVD Writer Slimtype eTAU108
1C73861F,Anysee E30 USB 2.0 DVB-T Receiver
1C7A0801,Fingerprint Reader
1C830001,RS150 V2
1C880007,SMI Grabber (EasyCAP DC60+ clone) (no firmware) [SMI-2021CBE]
1C88003C,SMI Grabber (EasyCAP DC60+ clone) [SMI-2021CBE]
1C9E6061,WL-72B 3.5G MODEM
1CA118AB,SATA bridge
1CACA332,C8 Webcam
1CACB288,C18 Webcam
1CB66681,IDC6681
1CBE00FD,In-Circuit Debug Interface
1CBE00FF,Stellaris ROM DFU Bootloader
1CF10001,Sensor Terminal Board
1CF10004,Wireless Handheld Terminal
1CF10017,deRFusbSniffer 2.4 GHz
1CF10018,deRFusb24E001
1CF10019,deRFusb14E001
1CF1001A,deRFusb23E00
1CF1001B,deRFusb13E00
1CF1001C,deRFnode
1CF1001D,deRFnode / gateway
1CF10022,deUSB level shifter
1CF10023,deRFusbSniffer Sub-GHz
1CF10025,deRFusb23E06
1CF10027,deRFusb13E06
1D030028,iCreativ MIDI Controller
1D091026,HSUPA Modem FLYING-LARK46-VER0.07 [Flying Angel]
1D170001,AXiS-49 Harmonic Table MIDI Keyboard
1D191101,DK DVB-T Dongle
1D191102,DK mini DVB-T Dongle
1D191103,DK 5217 DVB-T Dongle
1D196105,Video grabber
1D198202,DK DVBC/T DONGLE
1D340001,Dream Cheeky Fidget
1D340004,Dream Cheeky Webmail Notifier
1D340008,Dream Cheeky button
1D34000A,Dream Cheeky Mailbox Friends Alert
1D34000D,Dream Cheeky Big Red Button
1D340013,Dream Cheeky LED Message Board
1D4D0002,Ralink RT2770/2720 802.11b/g/n Wireless LAN Mini-USB Device
1D4D000C,Ralink RT3070 802.11b/g/n Wireless Lan USB Device
1D4D000E,Ralink RT3070 802.11b/g/n Wireless Lan USB Device
1D505119,GTA01/GTA02 U-Boot Bootloader
1D50602B,FPGALink
1D570005,Wireless Receiver (Keyboard and Mouse)
1D570006,Wireless Receiver (RC Laser Pointer)
1D57000C,Optical Mouse
1D572400,Wireless Mouse Receiver
1D5732DA,2.4GHz Receiver (Keyboard and Mouse)
1D5783D0,Click-mouse!
1D57AC01,Wireless Receiver (Keyboard and Mouse)
1D57AD02,SE340D PC Remote Control
1D57AF01,AUVIO Universal Remote Receiver for PlayStation 3
1D6B0001,1.1 root hub
1D6B0002,2.0 root hub
1D6B0003,3.0 root hub
1D6B0100,PTP Gadget
1D6B0101,Audio Gadget
1D6B0102,EEM Gadget
1D6B0103,NCM (Ethernet) Gadget
1D6B0104,Multifunction Composite Gadget
1D6B0105,FunctionFS Gadget
1D6B0200,Qemu Audio Device
1DE11101,Generic Display Device (Mass storage mode)
1DE1C101,Generic Display Device
1E0EF000,iCON 210 UMTS Surfstick
1E102004,Sony 1.3MP 1/3 ICX445 IIDC video camera [Chameleon]
1E170001,instadose dosimeter
1E1D0165,Secure Pen drive
1E290101,CPX Adapter
1E290102,CPX Adapter >=HW10.09 [CP2102]
1E290401,iL3-TP [AT90USB646]
1E290402,FTDI232 [EasyPort]
1E290403,FTDI232 [EasyPort Mini]
1E290404,FTDI232 [Netzteil-GL]
1E290405,FTDI232 [MotorPrüfstand]
1E290406,STM32F103 [EasyKit]
1E290407,LPC2378 [Robotino]
1E290408,LPC2378 [Robotino-Arm]
1E290409,LPC2378 [Robotino-Arm Bootloader]
1E29040A,LPC2378 [Robotino Bootloader]
1E29040B,LPC2378 [Robotino XT]
1E29040C,LPC2378 [Robotino XT Bootloader]
1E29040D,LPC2378 [Robotino 3]
1E29040E,LPC2378 [Robotino 3 Bootloader]
1E290501,CP2102 [CMSP]
1E290601,CMMP-AS
1E3D2093,CBM209x Flash Drive (OEM)
1E3D4082,CBM4082 SD Card Reader
1E410001,CS328A PC Oscilloscope
1E4E0100,WebCam
1E4E0102,GL-UPC822 UVC WebCam
1E542030,2030 USB Keyboard
1E68001B,DataStation maxi g.u
1E710001,Avatar Optical Mouse
1E742211,MP300
1E742647,2 GB 2 Go Video MP3 Player [MP601-2G]
1E742659,Coby 4GB Go Video MP3 Player [MP620-4G]
1E744641,A8705 MP3/Video Player
1E746511,MP705-8G MP3 player
1E746512,MP705-4G
1E747111,MP957 Music and Video Player
1E7D2C24,Pyra Mouse (wired)
1E7D2CED,Kone Mouse
1E7D2CF6,Pyra Mouse (wireless)
1E7D2D50,Kova+ Mouse
1E7D2D51,Kone+ Mouse
1E7D30D4,Arvo Keyboard
1EDA2012,Air2210 54 Mbps Wireless Adapter
1EDA2210,Air2210 54 Mbps Wireless Adapter
1EDA2310,Air2310 150 Mbps Wireless Adapter
1EDA2410,Air2410 300 Mbps Wireless Adapter
1EDBBD3B,Intensity Shuttle
1EE80014,MT833UP
1EF65064,FDR Interface
1EF65648,RIU CSMU/BSD
1EF6564A,Cassidian RIU CSMU/BSD Simulator
1F280020,CDMA USB Modem A600
1F280021,CD INSTALLER USB Device
1F440001,NM-1000 scanner
1F480627,Data capturing system
1F480628,Data capturing and control module
1F4DB803,Lifeview LV5TDLX DVB-T [RTL2832U]
1F6F0023,Jawbone Jambox
1F6F8000,Jawbone Jambox - Updating
1F750888,IS888 SATA Storage Controller
1F750902,IS902 UFD controller
1F820001,PrecisionHD Camera
1F870002,Multi-touch HID Controller
1F9B0241,AirView2-EXT
1FAB104D,ES65
1FBD0001,Expert Key - Data aquisition system
1FC90003,LPC1343
1FC9010B,PR533
1FDE0001,UART Bridge
1FE71000,VW100 series CDMA EV-DO Rev.A modem
1FF70013,CVTouch Screen (HID)
1FF7001A,Human Interface Device
20010001,DWL-120 WIRELESS ADAPTER
20010201,DHN-120 10Mb Home Phoneline Adapter
20011A00,DUB-E100 Fast Ethernet Adapter(rev.A) [ASIX AX88172]
20011A02,DUB-E100 Fast Ethernet Adapter(rev.C1) [ASIX AX88772]
2001200C,10/100 Ethernet
20013200,DWL-120 802.11b Wireless Adapter(rev.E1) [Atmel at76c503a]
20013301,DWA-130 802.11n Wireless N Adapter(rev.C1) [Realtek RTL8192U]
20013306,DWL-G122 Wireless Adapter(rev.F1) [Realtek RTL8188SU]
20013308,DWA-121 802.11n Wireless N 150 Pico Adapter [Realtek RTL8188CUS]
20013309,DWA-135 802.11n Wireless N Adapter(rev.A1) [Realtek RTL8192CU]
2001330A,DWA-133 802.11n Wireless N Adapter [Realtek RTL8192CU]
20013500,Elitegroup Computer Systems WLAN card WL-162
20013700,DWL-122 802.11b [Intersil Prism 3]
20013701,DWL-G120 Spinnaker 802.11g [Intersil ISL3886]
20013702,DWL-120 802.11b Wireless Adapter(rev.F) [Intersil ISL3871]
20013703,AirPlus G DWL-G122 Wireless Adapter(rev.A1) [Intersil ISL3880]
20013704,AirPlus G DWL-G122 Wireless Adapter(rev.A2) [Intersil ISL3887]
20013705,AirPlus G DWL-G120 Wireless Adapter(rev.C) [Intersil ISL3887]
20013761,IEEE 802.11g USB2.0 Wireless Network Adapter-PN
20013A00,DWL-AG132 [Atheros AR5523]
20013A01,DWL-AG132 (no firmware) [Atheros AR5523]
20013A02,DWL-G132 [Atheros AR5523]
20013A03,DWL-G132 (no firmware) [Atheros AR5523]
20013A04,DWL-AG122 [Atheros AR5523]
20013A05,DWL-AG122 (no firmware) [Atheros AR5523]
20013A80,AirPlus Xtreme G DWL-G132 Wireless Adapter
20013A81,predator Bootloader Download
20013A82,AirPremier AG DWL-AG132 Wireless Adapter
20013A83,predator Bootloader Download
20013B00,AirPlus DWL-120+ Wireless Adapter [Texas Instruments ACX100USB]
20013B01,WLAN Boot Device
20013C00,AirPlus G DWL-G122 Wireless Adapter(rev.B1) [Ralink RT2571]
20013C01,AirPlus AG DWL-AG122 Wireless Adapter
20013C02,AirPlus G DWL-G122 Wireless Adapter
20013C05,DUB-E100 Fast Ethernet Adapter(rev.B1) [ASIX AX88772]
20013C15,DWA-140 RangeBooster N Adapter(rev.B3) [Ralink RT5372]
20013C17,DWA-123 Wireless N 150 Adapter(rev.A1) [Ralink RT3370]
20013C19,DWA-125 Wireless N 150 Adapter(rev.A3) [Ralink RT5370]
20013C1A,DWA-160 802.11abgn Xtreme N Dual Band Adapter(rev.B2) [Ralink RT5572]
20013C1B,DWA-127 Wireless N 150 High-Gain Adapter(rev.A1) [Ralink RT3070]
20014000,DSB-650C Ethernet [klsi]
20014001,DSB-650TX Ethernet [pegasus]
20014002,DSB-650TX Ethernet [pegasus]
20014003,DSB-650TX-PNA Ethernet [pegasus]
2001400B,10/100 Ethernet
20014102,10/100 Ethernet
20015100,DSL-200 ADSL ATM Modem
20015102,DSL-200 ADSL Loader
20015B00,Remote NDIS Network Device
20019414,Cable Modem
20019B00,Broadband Cable Modem Remote NDIS Device
2001ABC1,DSB-650 Ethernet [pegasus]
2001F013,DLink 7 port USB2.0 Hub
2001F103,DUB-H7 7-port USB 2.0 hub
2001F10D,Accent Communications Modem
2001F110,DUB-AV300 A/V Capture
2001F111,DBT-122 Bluetooth adapter
2001F112,DUB-T210 Audio Device
2001F116,Formosa 2
2001F117,Formosa 3
2001F118,Formosa 4
200C100B,Play audio soundcard
20130245,PCTV 73ESE
20130246,PCTV 74E
20130248,PCTV 282E
2013024F,nanoStick T2 290e
20193220,GW-US11S WLAN [Atmel AT76C503A]
20194901,GW-USSuper300 802.11bgn Wireless Adapter [Realtek RTL8191SU]
20194903,GW-USFang300 802.11abgn Wireless Adapter [Realtek RTL8192DU]
20194904,GW-USUltra300 802.11abgn Wireless Adapter [Realtek RTL8192DU]
20195303,GW-US54GXS 802.11bg
20195304,GWUS300 802.11n
2019AB01,GW-US54HP
2019AB24,GW-US300MiniS
2019AB25,GW-USMini2N 802.11n Wireless Adapter [Ralink RT2870]
2019AB28,GW-USNano
2019AB29,GW-USMicro300
2019AB2A,GW-USNano2 802.11n Wireless Adapter [Realtek RTL8188CUS]
2019AB2B,GW-USEco300 802.11bgn Wireless Adapter [Realtek RTL8192CU]
2019AB2C,GW-USDual300 802.11abgn Wireless Adapter [Realtek RTL8192DU]
2019AB50,GW-US54Mini2
2019C002,GW-US54SG
2019C007,GW-US54GZL
2019ED02,GW-USMM
2019ED06,GW-US300MiniW 802.11bgn Wireless Adapter
2019ED10,GW-US300Mini2
2019ED14,GW-USMicroN
2019ED16,GW-USMicroN2W 802.11bgn Wireless Adapter [Realtek RTL8188SU]
2019ED17,GW-USValue-EZ 802.11n Wireless Adapter [Realtek RTL8188CUS]
2019ED18,GW-USHyper300 / GW-USH300N 802.11bgn Wireless Adapter [Realtek RTL8191SU]
20400C80,Windham
20400C90,Windham
20401700,CataMount
20401800,Okemo A
20401801,Okemo B
20402000,Tiger Minicard
20402009,Tiger Minicard R2
2040200A,Tiger Minicard
20402010,Tiger Minicard
20402011,WinTV MiniCard [Dell Digital TV Receiver]
20402019,Tiger Minicard
20402400,WinTV PVR USB2 (Model 24019)
20404700,WinTV Nova-S-USB2
20404902,HD PVR
20404903,HS PVR
20404982,HD PVR
20405500,Windham
20405510,Windham
20405520,Windham
20405530,Windham
20405580,Windham
20405590,Windham
20406500,WinTV HVR-900
20406502,WinTV HVR-900
20406503,WinTV HVR-930
20406513,WinTV HVR-980
20407050,Nova-T Stick
20407060,Nova-T Stick 2
20407070,Nova-T Stick 3
20407240,WinTV HVR-850
20408400,WinTV Nova-T-500
20409300,WinTV NOVA-T USB2 (cold)
20409301,WinTV NOVA-T USB2 (warm)
20409941,WinTV Nova-T-500
20409950,WinTV Nova-T-500
2040B910,Windham
2040B980,Windham
2040B990,Windham
2040C000,Windham
2040C010,Windham
20470200,MSP430 USB HID Bootstrap Loader
20800001,nook
20800002,NOOKcolor
20800003,NOOK Simple Touch
20800004,NOOK Tablet
20870A01,Multi Touch Panel
20870A02,Multi Touch Panel
20870B03,Multi Touch Panel
20A04123,IKALOGIC SCANALOGIC 2
20A0414A,MDE SPI Interface
20A0415A,OpenPilot
20A0415B,CopterControl
20A0415C,PipXtreme
20B110AD,XUSB Loader
20B1F7D1,XTAG2 - JTAG Adapter
20B30A18,10.1 Touch screen overlay
20B70713,Milkymist JTAG/serial
20B71540,ben-wpan, AT86RF230-based
20B71DB5,IDBG in DFU mode
20B71DB6,IDBG in normal mode
20B7C25B,C2 Dongle
20B7CB72,ben-wpan, cntr
20DF0001,Entropy Key [UDEKEY01]
20F4648B,TEW-648UBM 802.11n 150Mbps Micro Wireless N Adapter [Realtek RTL8188CUS]
21010201,SIIG 4-to-2 Printer Switch
21622031,Network Blaster Wireless Adapter
2162500C,DE5771 Modem Blaster
21628001,Broadxent BritePort DSL Bridge 8010U
21840005,GDS-3000 Oscilloscope
21840006,GDS-3000 Oscilloscope
21840011,AFG Function Generator (CDC)
21A10001,EPOC Consumer Headset Wireless Dongle
21D60002,Seismic recorder [Tellus]
22220004,iWebKey Keyboard
22222520,Mini Tablet
22224050,AirStick joystick
22273105,SKYDATA SKD-U100
22336323,USB Electronic Scale
22374161,eReader White
22A6FFFF,PieKey beta 4GB model 4E4F41482E4F5247 (SM3251Q BB)
22B80001,Wally 2.2 chipset
22B80002,Wally 2.4 chipset
22B80005,V.60c/V.60i GSM Phone
22B80830,2386C-HT820
22B80833,2386C-HT820 [Flash Mode]
22B80850,Bluetooth Device
22B81001,Patriot 1.0 (GSM) chipset
22B81002,Patriot 2.0 chipset
22B81005,T280e GSM/GPRS Phone
22B81101,Patriot 1.0 (TDMA) chipset
22B81801,Rainbow chipset flash
22B82035,Bluetooth Device
22B82805,GSM Modem
22B82821,T720 GSM Phone
22B82822,V.120e GSM Phone
22B82823,Flash Interface
22B82A01,MSM6050 chipset
22B82A02,CDMA modem
22B82A03,MSM6050 chipset flash
22B82A21,V710 GSM Phone (P2K)
22B82A22,V710 GSM Phone (AT)
22B82A23,MSM6100 chipset flash
22B82A41,MSM6300 chipset
22B82A42,Usb Modem
22B82A43,MSM6300 chipset flash
22B82A61,E815 GSM Phone (P2K)
22B82A62,E815 GSM Phone (AT)
22B82A63,MSM6500 chipset flash
22B82A81,MSM6025 chipset
22B82A83,MSM6025 chipset flash
22B82AC1,MSM6100 chipset
22B82AC3,MSM6100 chipset flash
22B82D78,XT300[SPICE]
22B83001,A835/E1000 GSM Phone (P2K)
22B83002,A835/E1000 GSM Phone (AT)
22B83801,C350L/C450 (P2K)
22B83802,C330/C350L/C450/EZX GSM Phone (AT)
22B83803,Neptune LT chipset flash
22B84001,OMAP 1.0 chipset
22B84002,A920/A925 UMTS Phone
22B84003,OMAP 1.0 chipset flash
22B84008,OMAP 1.0 chipset RDL
22B841D6,Droid X (Windows media mode)
22B841D9,Droid/Milestone
22B841DB,Droid/Milestone (Debug mode)
22B841DE,Droid X (PC mode)
22B84204,MPx200 Smartphone
22B84214,MPc GSM
22B84224,MPx220 Smartphone
22B84234,MPc CDMA
22B84244,MPx100 Smartphone
22B84285,Droid X (Mass storage)
22B84801,Neptune LTS chipset
22B84803,Neptune LTS chipset flash
22B84810,Triplet GSM Phone (storage)
